STAID, SOUID,    DATE,   TN, Q_TN
   274,   921,18170502,   17,    0
   274,   921,18170503,   11,    0
   274,   921,18170504,   78,    0
   274,   921,18170505,   22,    0
   274,   921,18170506,   50,    0
   274,   921,18170507,    6,    0
   274,   921,18170508,   17,    0
   274,   921,18170509,   44,    0
   274,   921,18170510,   61,    0
   274,   921,18170511,   72,    0
   274,   921,18170512,   67,    0
   274,   921,18170513,   22,    0
   274,   921,18170514,   39,    0
   274,   921,18170515,   44,    0
   274,   921,18170516,   22,    0
   274,   921,18170517,   56,    0
   274,   921,18170518,   56,    0
   274,   921,18170519,   50,    0
   274,   921,18170520,   28,    0
   274,   921,18170521,   50,    0
   274,   921,18170522,   39,    0
   274,   921,18170523,   50,    0
   274,   921,18170524,   22,    0
   274,   921,18170525,   44,    0
   274,   921,18170526,   67,    0
   274,   921,18170527,   72,    0
   274,   921,18170528,   56,    0
   274,   921,18170529,   72,    0
   274,   921,18170530,   48,    0
   274,   921,18170531,   25,    0
   274,   921,18170601,   44,    0
   274,   921,18170602,   56,    0
   274,   921,18170603,   67,    0
   274,   921,18170604,  139,    0
   274,   921,18170605,   89,    0
   274,   921,18170606,   67,    0
   274,   921,18170607,  128,    0
   274,   921,18170608,  117,    0
   274,   921,18170609,   78,    0
   274,   921,18170610,  117,    0
   274,   921,18170611,   61,    0
   274,   921,18170612,  100,    0
   274,   921,18170613,   94,    0
   274,   921,18170614,   94,    0
   274,   921,18170615,   72,    0
   274,   921,18170616,   61,    0
   274,   921,18170617,   78,    0
   274,   921,18170618,  139,    0
   274,   921,18170619,  161,    0
   274,   921,18170620,  139,    0
   274,   921,18170621,  156,    0
   274,   921,18170622,  167,    0
   274,   921,18170623,  150,    0
   274,   921,18170624,  150,    0
   274,   921,18170625,  150,    0
   274,   921,18170626,  133,    0
   274,   921,18170627,  156,    0
   274,   921,18170628,  117,    0
   274,   921,18170629,   89,    0
   274,   921,18170630,  133,    0
   274,   921,18170701,   89,    0
   274,   921,18170702,  122,    0
   274,   921,18170703,  100,    0
   274,   921,18170704,  128,    0
   274,   921,18170705,  122,    0
   274,   921,18170706,  106,    0
   274,   921,18170707,   94,    0
   274,   921,18170708,   94,    0
   274,   921,18170709,  111,    0
   274,   921,18170710,  106,    0
   274,   921,18170711,  133,    0
   274,   921,18170712,  133,    0
   274,   921,18170713,  106,    0
   274,   921,18170714,   94,    0
   274,   921,18170715,  100,    0
   274,   921,18170716,   78,    0
   274,   921,18170717,   67,    0
   274,   921,18170718,  106,    0
   274,   921,18170719,   94,    0
   274,   921,18170720,   56,    0
   274,   921,18170721,  150,    0
   274,   921,18170722,  111,    0
   274,   921,18170723,  117,    0
   274,   921,18170724,  122,    0
   274,   921,18170725,  128,    0
   274,   921,18170726,  111,    0
   274,   921,18170727,  100,    0
   274,   921,18170728,  106,    0
   274,   921,18170729,  100,    0
   274,   921,18170730,  122,    0
   274,   921,18170731,   89,    0
   274,   921,18170801,   78,    0
   274,   921,18170802,   67,    0
   274,   921,18170803,  117,    0
   274,   921,18170804,  100,    0
   274,   921,18170805,  122,    0
   274,   921,18170806,  106,    0
   274,   921,18170807,   89,    0
   274,   921,18170808,  139,    0
   274,   921,18170809,  106,    0
   274,   921,18170810,  111,    0
   274,   921,18170811,   72,    0
   274,   921,18170812,   89,    0
   274,   921,18170813,  117,    0
   274,   921,18170814,  128,    0
   274,   921,18170815,  111,    0
   274,   921,18170816,  100,    0
   274,   921,18170817,   94,    0
   274,   921,18170818,   89,    0
   274,   921,18170819,  128,    0
   274,   921,18170820,  117,    0
   274,   921,18170821,  106,    0
   274,   921,18170822,   50,    0
   274,   921,18170823,   39,    0
   274,   921,18170824,  111,    0
   274,   921,18170825,   83,    0
   274,   921,18170826,   94,    0
   274,   921,18170827,  100,    0
   274,   921,18170828,  100,    0
   274,   921,18170829,  111,    0
   274,   921,18170830,   94,    0
   274,   921,18170831,  100,    0
   274,   921,18170901,   78,    0
   274,   921,18170902,   50,    0
   274,   921,18170903,  133,    0
   274,   921,18170904,  128,    0
   274,   921,18170905,  106,    0
   274,   921,18170906,   89,    0
   274,   921,18170907,   78,    0
   274,   921,18170908,   72,    0
   274,   921,18170909,  111,    0
   274,   921,18170910,  122,    0
   274,   921,18170911,   83,    0
   274,   921,18170912,  100,    0
   274,   921,18170913,   44,    0
   274,   921,18170914,  106,    0
   274,   921,18170915,  122,    0
   274,   921,18170916,  150,    0
   274,   921,18170917,  133,    0
   274,   921,18170918,  128,    0
   274,   921,18170919,  128,    0
   274,   921,18170920,   83,    0
   274,   921,18170921,  122,    0
   274,   921,18170922,  111,    0
   274,   921,18170923,   50,    0
   274,   921,18170924,   89,    0
   274,   921,18170925,   78,    0
   274,   921,18170926,  117,    0
   274,   921,18170927,   83,    0
   274,   921,18170928,   67,    0
   274,   921,18170929,   33,    0
   274,   921,18170930,   33,    0
   274,   921,18171001,   28,    0
   274,   921,18171002,   -6,    0
   274,   921,18171003,  -17,    0
   274,   921,18171004,   -6,    0
   274,   921,18171005,    0,    0
   274,   921,18171006,    6,    0
   274,   921,18171007,  -17,    0
   274,   921,18171008,  141,    0
   274,   921,18171009,  130,    0
   274,   921,18171010,  112,    0
   274,   921,18171011,   77,    0
   274,   921,18171012,  130,    1
   274,   921,18171013,  112,    1
   274,   921,18171014,    0,    0
   274,   921,18171015,   61,    0
   274,   921,18171016,   33,    0
   274,   921,18171017,    6,    0
   274,   921,18171018,    6,    0
   274,   921,18171019,   17,    0
   274,   921,18171020,   33,    0
   274,   921,18171021,   61,    0
   274,   921,18171022,   39,    0
   274,   921,18171023,   17,    0
   274,   921,18171024,   44,    0
   274,   921,18171025,   28,    0
   274,   921,18171026,   39,    0
   274,   921,18171027,    6,    0
   274,   921,18171028,   11,    0
   274,   921,18171029,    2,    0
   274,   921,18171030,    6,    0
   274,   921,18171031,   56,    0
   274,   921,18171101,   17,    0
   274,   921,18171102,   22,    0
   274,   921,18171103,   78,    0
   274,   921,18171104,   94,    0
   274,   921,18171105,   89,    0
   274,   921,18171106,  100,    0
   274,   921,18171107,  106,    0
   274,   921,18171108,   89,    0
   274,   921,18171109,   67,    0
   274,   921,18171110,   56,    0
   274,   921,18171111,   89,    0
   274,   921,18171112,   67,    0
   274,   921,18171113,   33,    0
   274,   921,18171114,   72,    0
   274,   921,18171115,   72,    0
   274,   921,18171116,   61,    0
   274,   921,18171117,   78,    0
   274,   921,18171118,  111,    1
   274,   921,18171119,   33,    0
   274,   921,18171120,  -11,    0
   274,   921,18171121,   22,    0
   274,   921,18171122,   11,    0
   274,   921,18171123,   11,    0
   274,   921,18171124,   44,    0
   274,   921,18171125,   -6,    0
   274,   921,18171126,   17,    0
   274,   921,18171127,    6,    0
   274,   921,18171128,   22,    0
   274,   921,18171129,   33,    0
   274,   921,18171130,   39,    0
   274,   921,18171201,   39,    0
   274,   921,18171202,   78,    1
   274,   921,18171203,   -6,    0
   274,   921,18171204,   -6,    0
   274,   921,18171205,   22,    0
   274,   921,18171206,   17,    0
   274,   921,18171207,   -6,    0
   274,   921,18171208,   28,    0
   274,   921,18171209,   11,    0
   274,   921,18171210,  -28,    0
   274,   921,18171211,  -39,    0
   274,   921,18171212,  -50,    0
   274,   921,18171213,   28,    0
   274,   921,18171214,   39,    0
   274,   921,18171215,   17,    0
   274,   921,18171216,   22,    0
   274,   921,18171217,   33,    0
   274,   921,18171218,   28,    0
   274,   921,18171219,   67,    1
   274,   921,18171220,   44,    1
   274,   921,18171221,    6,    0
   274,   921,18171222,    0,    0
   274,   921,18171223,  -22,    0
   274,   921,18171224,  -72,    0
   274,   921,18171225,  -44,    0
   274,   921,18171226,  -61,    0
   274,   921,18171227,  -39,    0
   274,   921,18171228,   11,    0
   274,   921,18171229,  -56,    0
   274,   921,18171230,  -17,    0
   274,   921,18171231,  -17,    1
   274,   921,18180101,  -44,    0
   274,   921,18180102,  -11,    0
   274,   921,18180103,    0,    0
   274,   921,18180104,    6,    0
   274,   921,18180105,    0,    0
   274,   921,18180106,    6,    0
   274,   921,18180107,   11,    0
   274,   921,18180108,   33,    0
   274,   921,18180109,   11,    0
   274,   921,18180110,   56,    0
   274,   921,18180111,   78,    1
   274,   921,18180112,   61,    0
   274,   921,18180113,   72,    1
   274,   921,18180114,   50,    0
   274,   921,18180115,   44,    0
   274,   921,18180116,   89,    0
   274,   921,18180117,   50,    0
   274,   921,18180118,   17,    0
   274,   921,18180119,    6,    0
   274,   921,18180120,   17,    0
   274,   921,18180121,    6,    0
   274,   921,18180122,   -6,    0
   274,   921,18180123,   39,    0
   274,   921,18180124,   11,    0
   274,   921,18180125,   28,    0
   274,   921,18180126,   56,    0
   274,   921,18180127,   56,    0
   274,   921,18180128,   67,    1
   274,   921,18180129,    0,    0
   274,   921,18180130,   33,    0
   274,   921,18180131,   22,    0
   274,   921,18180201,   -6,    0
   274,   921,18180202,  -11,    0
   274,   921,18180203,  -33,    0
   274,   921,18180204, -111,    0
   274,   921,18180205,  -44,    0
   274,   921,18180206,   -6,    0
   274,   921,18180207,  -39,    0
   274,   921,18180208,  -39,    0
   274,   921,18180209,  -28,    0
   274,   921,18180210,  -17,    0
   274,   921,18180211,  -28,    0
   274,   921,18180212,  -17,    0
   274,   921,18180213,  -11,    0
   274,   921,18180214,  -28,    0
   274,   921,18180215,   11,    0
   274,   921,18180216,  -17,    0
   274,   921,18180217,   39,    0
   274,   921,18180218,   67,    0
   274,   921,18180219,   61,    0
   274,   921,18180220,   33,    0
   274,   921,18180221,   28,    0
   274,   921,18180222,   22,    0
   274,   921,18180223,  -11,    0
   274,   921,18180224,   28,    0
   274,   921,18180225,   56,    0
   274,   921,18180226,   67,    0
   274,   921,18180227,    6,    0
   274,   921,18180228,   17,    0
   274,   921,18180301,   39,    0
   274,   921,18180302,   22,    0
   274,   921,18180303,   28,    0
   274,   921,18180304,   44,    0
   274,   921,18180305,   61,    0
   274,   921,18180306,   11,    0
   274,   921,18180307,    0,    0
   274,   921,18180308,   22,    0
   274,   921,18180309,   11,    0
   274,   921,18180310,  -17,    0
   274,   921,18180311,  -11,    0
   274,   921,18180312,    6,    0
   274,   921,18180313,    0,    0
   274,   921,18180314,  -11,    0
   274,   921,18180315,    6,    0
   274,   921,18180316,   44,    0
   274,   921,18180317,   33,    0
   274,   921,18180318,   39,    0
   274,   921,18180319,   44,    0
   274,   921,18180320,   61,    0
   274,   921,18180321,   17,    0
   274,   921,18180322,    6,    0
   274,   921,18180323,   17,    0
   274,   921,18180324,   56,    0
   274,   921,18180325,   11,    0
   274,   921,18180326,   -6,    0
   274,   921,18180327,    6,    0
   274,   921,18180328,   -6,    0
   274,   921,18180329,   11,    0
   274,   921,18180330,   17,    0
   274,   921,18180331,   22,    0
   274,   921,18180401,  -17,    0
   274,   921,18180402,   -6,    0
   274,   921,18180403,   17,    0
   274,   921,18180404,    6,    0
   274,   921,18180405,   83,    0
   274,   921,18180406,   56,    0
   274,   921,18180407,   33,    0
   274,   921,18180408,   78,    0
   274,   921,18180409,  100,    0
   274,   921,18180410,   67,    0
   274,   921,18180411,   56,    0
   274,   921,18180412,   11,    0
   274,   921,18180413,   17,    0
   274,   921,18180414,   33,    0
   274,   921,18180415,   44,    0
   274,   921,18180416,   33,    0
   274,   921,18180417,   56,    0
   274,   921,18180418,   44,    0
   274,   921,18180419,    6,    0
   274,   921,18180420,   28,    0
   274,   921,18180421,   39,    0
   274,   921,18180422,   50,    0
   274,   921,18180423,   78,    0
   274,   921,18180424,   39,    0
   274,   921,18180425,   39,    0
   274,   921,18180426,   83,    0
   274,   921,18180427,  117,    0
   274,   921,18180428,   61,    0
   274,   921,18180429,   28,    0
   274,   921,18180430,   44,    0
   274,   921,18180501,   67,    0
   274,   921,18180502,   50,    0
   274,   921,18180503,   67,    0
   274,   921,18180504,   89,    0
   274,   921,18180505,   83,    0
   274,   921,18180506,   78,    0
   274,   921,18180507,   67,    0
   274,   921,18180508,   61,    0
   274,   921,18180509,   72,    0
   274,   921,18180510,   67,    0
   274,   921,18180511,   61,    0
   274,   921,18180512,   83,    0
   274,   921,18180513,   72,    0
   274,   921,18180514,   44,    0
   274,   921,18180515,   67,    0
   274,   921,18180516,   89,    0
   274,   921,18180517,   89,    0
   274,   921,18180518,   78,    0
   274,   921,18180519,   78,    0
   274,   921,18180520,   50,    0
   274,   921,18180521,   61,    0
   274,   921,18180522,   56,    0
   274,   921,18180523,   39,    0
   274,   921,18180524,   67,    0
   274,   921,18180525,   56,    0
   274,   921,18180526,   61,    0
   274,   921,18180527,   72,    0
   274,   921,18180528,   56,    0
   274,   921,18180529,   50,    0
   274,   921,18180530,   33,    0
   274,   921,18180531,   56,    0
   274,   921,18180601,  111,    0
   274,   921,18180602,  106,    0
   274,   921,18180603,  117,    0
